Date,Time,Mist.net,Family,Genus,Species,Sex,Weight.specimen.&.bag,Weight.bag,Forearm,Age,Reproductive.state,Deposit.code,Site.Category,Site.Code,Habitat,Guild
06/19/14,23:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,23:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,23:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,23:30,B1,Phyllostomidae,Carollia,Carollia.perspicillata,female,28,11,43.3,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,23:30,B1,Phyllostomidae,Carollia,Carollia.brevicauda,male,28,13,40,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,23:30,B2,Phyllostomidae,Carollia,Carollia.perspicillata,female,34,17,41.7,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,23:30,B2,Phyllostomidae,Carollia,Carollia.perspicillata,female,32,13,42.9,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,23:30,Q2,Phyllostomidae,Phylloderma,Phylloderma.stenops,male,78,12,76.3,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,23:30,Q2,Phyllostomidae,Sturnira,Sturnira.magna,male,64,11,59.1,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,23:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.discolor,male,56,17,61.5,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,18:00,S1,Phyllostomidae,Carollia,Carollia.benkeithi,N/A,25,15,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,18:30,Q1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/20/14,18:30,Q1,Phyllostomidae,Trachops ,Trachops.cirrhosus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.carnivores
06/20/14,18:30,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/20/14,18:30,Q2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,19:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:00,Q1,Phyllostomidae,Sturnira,Sturnira.tildae,female,N/A,N/A,47.3,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,19:00,Q1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.sanguivores
06/20/14,19:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:00,B1,Phyllostomidae,Carollia,Carollia.brevicauda,male,N/A,N/A,39.3,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,19:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.elongatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:00,Q1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.sanguivores
06/20/14,19:00,Q1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.sanguivores
06/20/14,19:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.elongatus,female,N/A,N/A,64.3,adult,Pr,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:30,S2,Phyllostomidae,Carollia,Carollia.benkeithi,N/A,N/A,N/A,35,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:30,S1,Phyllostomidae,Artibeus,Artibeus.obscurus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.canopy.frugivores
06/20/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.elongatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:30,S2,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,45.5,adult,Pr,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,20:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,20:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,Pr,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,20:00,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,45.4,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,20:00,Q1,Phyllostomidae,Lonchophylla ,Lonchophylla.thomasi,male,N/A,N/A,31.8,adult,S,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.nectarivores
06/20/14,19:30,B1,Phyllostomidae,Sturnira,Sturnira.tildae,female,N/A,N/A,48,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,19:30,B1,Phyllostomidae,Carollia,Carollia.brevicauda,male,N/A,N/A,39.7,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,19:30,B1,Phyllostomidae,Lonchophylla ,Lonchophylla.thomasi,female,N/A,N/A,30.7,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.nectarivores
06/20/14,19:30,B2,Phyllostomidae,Sturnira,Sturnira.lilium,female,N/A,N/A,42.9,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,19:30,S1,Phyllostomidae,Carollia,Carollia.benkeithi,N/A,N/A,N/A,35.5,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,20:00,B1,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,39.3,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,20:00,B1,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,41.4,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,20:00,B1,Phyllostomidae,Sturnira,Sturnira.tildae,male,N/A,N/A,48.1,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,20:00,B1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,42.1,subadult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,20:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,20:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,20:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,Pr,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:00,S1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.sanguivores
06/20/14,21:30,Q1,Phyllostomidae,Artibeus,Artibeus.obscurus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/20/14,20:30,S2,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,42.5,adult,S,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,20:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,20:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,20:30,S2,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,42,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,20:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,20:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:00,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/20/14,21:00,Q2,Phyllostomidae,Lophostoma,Lophostoma.carrikeri,female,N/A,N/A,44.3,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.insectivores
06/20/14,21:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:00,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/20/14,21:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:30,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,21:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,22:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:30,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,N/A,N/A,N/A,42.5,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,21:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,21:30,B1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,21:30,B1,Phyllostomidae,Sturnira,Sturnira.tildae,male,N/A,N/A,46.2,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,21:30,B2,Phyllostomidae,Sturnira,Sturnira.lilium,female,N/A,N/A,44.2,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,21:30,B2,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,40.7,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,21:30,B2,Phyllostomidae,Carollia,Carollia.brevicauda,male,N/A,N/A,40.7,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,22:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,22:30,S1,Phyllostomidae,Lophostoma ,Lophostoma.silvicolum,female,N/A,N/A,N/A,adult,Pr,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.insectivores
06/20/14,22:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,22:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,22:00,S1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,22:00,B1,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,43.2,subadult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,22:00,B1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,41,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,22:00,B1,Phyllostomidae,Carollia,Carollia.brevicauda,male,N/A,N/A,38,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,22:00,B2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,22:00,B2,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,22:00,B2,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,41.3,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,22:00,B2,Phyllostomidae,Carollia,Carollia.brevicauda,male,N/A,N/A,37.6,adult,S,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,23:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,23:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,22:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,22:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,23:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/20/14,23:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,N/A,N/A,65.4,adult,S,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/20/14,23:00,S1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,45,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,23:00,B2,Phyllostomidae,Sturnira,Sturnira.lilium,male,N/A,N/A,44.1,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,23:00,Q1,Phyllostomidae,Sturnira,Sturnira.cf.luisi,female,N/A,N/A,48.2,adult,N/A,CEBIOMAS0429,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,23:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,85,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/20/14,23:30,Q2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/20/14,23:30,S2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.canopy.frugivores
06/20/14,23:30,S2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.canopy.frugivores
06/20/14,23:30,B1,Phyllostomidae,Sturnira,Sturnira.lilium,female,N/A,N/A,44,adult,PDL,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,18:30,S2,Phyllostomidae,Carollia,Carollia.benkeithi,female,N/A,N/A,35,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,18:30,S2,Phyllostomidae,Uroderma ,Uroderma.magnirostrum,female,N/A,N/A,41.1,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,19:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,19:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,19:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,S,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,19:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,19:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,19:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,Pr,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,19:30,Q1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.sanguivores
06/21/14,19:00,B1,Phyllostomidae,Carollia,Carollia.brevicauda,N/A,N/A,N/A,42.1,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,19:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/21/14,19:30,S2,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.sanguivores
06/21/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,19:30,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,20:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,20:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,19:30,B1,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.sanguivores
06/21/14,20:00,B1,Phyllostomidae,Dermanura,Dermanura.gnoma,male,N/A,N/A,35.8,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.canopy.frugivores
06/21/14,19:30,B2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.omnivores
06/21/14,19:30,B2,Phyllostomidae,Sturnira,Sturnira.lilium,female,N/A,N/A,44.7,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,20:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,20:00,S2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/21/14,20:00,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,43.4,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,20:00,Q2,Phyllostomidae,Carollia,Carollia.perspicillata,N/A,N/A,N/A,41.1,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/21/14,20:00,Q2,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,39.3,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
